47,3,"557,458,646,456,726,504,806,455,895,457,896,508,893,708,889,990,548,991,558,702,556,503","1 2 3 4 5 6 7 8 9 10 11","1 2 3 4 5 6 7 8 9 10 11","208,236,232,265",""
48,3,"144,67,226,36,285,95,358,42,473,65,465,155,461,313,459,582,132,588,139,312,139,145","1 2 3 4 5 6 7 8 9 10 11","1 2 3 4 5 6 7 8 9 10 11","192,183,206,208",""
49,3,"103,306,195,307,251,356,311,303,397,307,400,359,396,676,396,946,103,944,103,674,104,359","1 2 3 4 5 6 7 8 9 10 11","1 2 3 4 5 6 7 8 9 10 11","172,244,194,255",""
50,3,"152,102,198,104,298,254,399,102,443,98,450,254,451,400,448,547,152,547,154,405,152,253","1 2 3 4 5 6 7 8 9 10 11","1 2 3 4 5 6 7 8 9 10 11","231,152,247,169",""
51,3,"452,74,555,16,629,74,601,619,444,542,456,229,722,64,789,15,887,50,976,255,977,535,740,632","1 2 3 4 5 6 8 9 11","1 2 3 8 9 10 11 5 6","23,0,388,634",""
52,3,"207,505,548,504,547,898,207,897","11 6 8 9","1 2 3 4","196,187,211,201",""
53,3,"284,587,345,577,444,642,562,558,626,557,673,740,726,852,725,953,200,969,199,817,245,714","1 2 3 4 5 6 7 8 9 10 11","1 2 3 4 5 6 7 8 9 10 11","172,153,185,165",""
54,3,"131,70,156,66,254,186,354,62,385,67,451,264,451,398,449,644,56,638,52,400,56,263","1 2 3 4 5 6 7 8 9 10 11","1 2 3 4 5 6 7 8 9 10 11","201,143,226,161",""
55,3,"203,557,545,556,553,946,204,948","11 6 8 9","1 2 3 4","200,195,212,209",""
56,3,"564,596,948,604,953,943,552,947","11 6 8 9","1 2 3 4","208,159,229,180",""
57,3,"202,454,541,459,542,987,202,990","11 6 8 9","1 2 3 4","202,194,220,212",""
58,4,"418,404,597,402,598,595,598,795,597,980,404,995,402,793,404,593,656,406,835,407,845,607,847,807,849,999,655,995,655,800,653,602","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","9 10 11 12 13 14 15 16,1 2 3 4 5 6 7 8","230,392,260,439",""
